Index,"Lentz Public Health Floor 1, OAU 12-01, OA Fan DP, Present Value (Units: in  W.C.)","Lentz Public Health Floor 1, OAU 12-01, EA Fan DP, Present Value (Units: in  W.C.)","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, OA Fan Speed Command (Units: %)","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, EA Fan Speed Command (Units: %)","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, OA Flow Local (Units: CFM)","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, Exhaust Air Flow Local (Units: CFM)","Lentz Public Health Floor 1, OAU 12-01, OA Flow Correction, Present Value","Lentz Public Health Floor 1, OAU 12-01, OA Flow Pgain, Present Value","Lentz Public Health Floor 1, OAU 12-01, EA Flow Correction, Present Value","Lentz Public Health Floor 1, OAU 12-01, EA Flow Pgain, Present Value","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, Outside Air Flow Setpoint (Units: CFM)","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, Exhaust Air Flow Setpoint (Units: CFM)","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, OA_Fan_Status","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, EA_Fan Status","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, OA_Filter Status","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, EA_Filter Staus","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, Fire_Alarm Shutdown","Lentz Public Health Floor 1, OAU 12-01, AHU12-01 Supply Fan Status, Present Value","Lentz Public Health Floor 1, OAU 12-01, AHU12-01 Return Fan Status, Present Value","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, OA Fan S/S Command","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, EA Fan S/S Command","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, Outside Air Unit Enable BAS","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, OA_Fan Failure","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, OA_Fan Failure Reset","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, EA Fan Failure","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, EA Fan Failure Reset",Mode
4814,0.711180124,0.981512605,0.545149254,0.97478321,0.833777641,0.985052282,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4815,0.708850932,0.983193277,0.545701493,0.972548811,0.834496386,0.9862758,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4816,0.711956522,0.971428571,0.548940299,0.976538809,0.836434281,0.981803355,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4817,0.720496894,0.981512605,0.55161194,0.979039208,0.841437752,0.98538815,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4818,0.717391304,0.971428571,0.550537313,0.977017609,0.839551631,0.980491752,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4819,0.711180124,0.979831933,0.549373134,0.977390009,0.835833554,0.984796443,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4820,0.715062112,0.979831933,0.549373134,0.97547481,0.838275085,0.985044047,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4821,0.711180124,0.98487395,0.549597015,0.978773208,0.835874926,0.987757126,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4822,0.714285714,0.979831933,0.549716418,0.978507209,0.83768763,0.984845498,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4823,0.710403727,0.974789916,0.550925373,0.977815609,0.836344244,0.981884636,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4824,0.712732919,0.98487395,0.549656716,0.979198808,0.8367863,0.986599314,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4825,0.711180124,0.973109244,0.547731343,0.978560409,0.836106655,0.983740322,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4826,0.713509317,0.983193277,0.543701493,0.981007608,0.837189017,0.986257717,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4827,0.714285714,0.981512605,0.548164179,0.973293611,0.838014897,0.985384748,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4828,0.712732919,0.983193277,0.54,0.969995212,0.83703453,0.986961858,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4829,0.714285714,0.98487395,0.54,0.971538011,0.837823822,0.983956774,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4830,0.01863354,0.038655462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4831,0.767080745,0.957983193,0.572537313,0.942331223,0.870252936,0.973123792,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,2
4832,0.717391304,0.978151261,0.546641791,0.97377241,0.83998436,0.982974952,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4833,0.709627329,0.983193277,0.541208955,0.972282811,0.835772573,0.986506754,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4834,0.712732919,0.971428571,0.538477612,0.972070011,0.836695186,0.985406053,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4835,0.709627329,0.973109244,0.539164179,0.971059212,0.832161512,0.980651093,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4836,0.711180124,0.98487395,0.539164179,0.964356014,0.835682774,0.993216764,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4837,0.712732919,0.983193277,0.537164179,0.971804011,0.836869163,0.98251018,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4838,0.706521739,0.981512605,0.537164179,0.971804011,0.833017645,0.985448842,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4839,0.719720497,0.98487395,0.546134328,0.977602809,0.841082266,0.987245447,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4840,0.717391304,0.974789916,0.543641791,0.969037612,0.83932026,0.984289777,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4841,0.712732919,0.988235294,0.541865672,0.976751609,0.836701882,0.987155393,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4842,0.719720497,0.98487395,0.541865672,0.972229611,0.842213173,0.983910762,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4843,0.720496894,0.979831933,0.540686567,0.970952812,0.841783792,0.984558865,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4844,0.715838509,0.976470588,0.540686567,0.969037612,0.838621245,0.984757056,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4845,0.709627329,0.973109244,0.542402985,0.969037612,0.835369258,0.983712214,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4846,0.707298137,0.976470588,0.542402985,0.971272011,0.833305334,0.982804333,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4847,0.708074534,0.989915966,0.542402985,0.971272011,0.833852134,0.989638593,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4848,0.711180124,0.973109244,0.54561194,0.97403841,0.835949419,0.980651093,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4849,0.713509317,0.98487395,0.54561194,0.97621961,0.83747288,0.984192741,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4850,0.718167702,0.976470588,0.54561194,0.97441081,0.841167879,0.984906191,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4851,0.720496894,0.979831933,0.54341791,0.97478321,0.841454851,0.984485103,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4852,0.711956522,0.978151261,0.541149254,0.97473001,0.83652384,0.983971813,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4853,0.711956522,0.983193277,0.541149254,0.972176411,0.836305742,0.986166052,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4854,0.708850932,0.981512605,0.541149254,0.972761611,0.834350508,0.984460575,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4855,0.711956522,0.978151261,0.541149254,0.972761611,0.836190236,0.983946032,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4856,0.714285714,0.979831933,0.54180597,0.977602809,0.838015615,0.984725904,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4857,0.706521739,0.969747899,0.543402985,0.977549609,0.8329966,0.979136287,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4858,0.710403727,0.978151261,0.543164179,0.971484811,0.838708054,0.985243849,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4859,0.705745342,0.974789916,0.544477612,0.965792414,0.833973619,0.982011571,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4860,0.715062112,0.98487395,0.545014925,0.971804011,0.838406972,0.987170432,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4861,0.717391304,0.974789916,0.545134328,0.971804011,0.839595633,0.981981314,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4862,0.717391304,0.981512605,0.545134328,0.973666011,0.839751793,0.985171519,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4863,0.711956522,0.98487395,0.546507463,0.973612811,0.838475487,0.984537381,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4864,0.709627329,0.971428571,0.545537313,0.969888812,0.832975675,0.982767631,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4865,0.708074534,0.983193277,0.546835821,0.969144012,0.833762695,0.985815504,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4866,0.718944099,0.981512605,0.546835821,0.971963611,0.840478788,0.985986302,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4867,0.713509317,0.971428571,0.546761194,0.971431611,0.839043332,0.980246834,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4868,0.712732919,0.986554622,0.54619403,0.971431611,0.836852901,0.989347484,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4869,0.716614907,0.973109244,0.54619403,0.971431611,0.839096302,0.982641412,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4870,0.714285714,0.981512605,0.545059701,0.971804011,0.837596517,0.98558276,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4871,0.703416149,0.986554622,0.545059701,0.971165612,0.831044356,0.988442826,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4872,0.714285714,0.98487395,0.545149254,0.969835612,0.837834942,0.97931908,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4873,0.718167702,0.983193277,0.545626866,0.973240411,0.837108545,0.982772286,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4874,0.725931677,0.981512605,0.545238806,0.973080811,0.840524943,0.987333532,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4875,0.718167702,0.993277311,0.544358209,0.965313614,0.840039722,0.991948667,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4876,0.711180124,0.981512605,0.544358209,0.969037612,0.835959941,0.985336946,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4877,0.720496894,0.98487395,0.544671642,0.972070011,0.841643654,0.983210382,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4878,0.711956522,0.971428571,0.543208955,0.972070011,0.835735027,0.981412882,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4879,0.713509317,0.978151261,0.543447761,0.973559611,0.84030541,0.984421188,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4880,0.718944099,0.979831933,0.542552239,0.973559611,0.84379905,0.985450454,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4881,0.708074534,0.969747899,0.544597015,0.973559611,0.830071163,0.98514359,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4882,0.656055901,0.892436975,1,0.808001277,0.800784987,0.920802573,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,-1
4883,0.710403727,0.976470588,0.544865672,0.969144012,0.835491101,0.982926255,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4884,0.714285714,0.983193277,0.549059701,0.971112412,0.837968743,0.986676836,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4885,0.713509317,0.973109244,0.549059701,0.968718413,0.83727475,0.981208604,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4886,0.719720497,0.988235294,0.54741791,0.973187211,0.838297804,0.983041016,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4887,0.718167702,0.981512605,0.546358209,0.969090812,0.840090061,0.987967491,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4888,0.704192547,0.974789916,0.546746269,0.971431611,0.832866387,0.98205257,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4889,0.718944099,0.976470588,0.550089552,0.967228813,0.840675364,0.984616156,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4890,0.717391304,0.978151261,0.548223881,0.971165612,0.839580926,0.982819014,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4891,0.709627329,0.98487395,0.548223881,0.972336011,0.834793999,0.987566813,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4892,0.715838509,0.986554622,0.549238806,0.969516412,0.839629591,0.988312489,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4893,0.714285714,0.966386555,0.550268657,0.965579614,0.837651161,0.977238528,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4894,0.711956522,0.971428571,0.550268657,0.969569612,0.834574825,0.980570348,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4895,0.710403727,0.978151261,0.549059701,0.971591211,0.835380976,0.983646687,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4896,0.711180124,0.979831933,0.54919403,0.969569612,0.835993062,0.981999218,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4897,0.722049689,0.979831933,0.545134328,0.972655211,0.842599389,0.984829206,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4898,0.705745342,0.986554622,0.545029851,0.970527212,0.832565664,0.981796909,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4899,0.715062112,0.978151261,0.55138806,0.966803213,0.838475487,0.989791667,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4900,0.715838509,0.974789916,0.549044776,0.966484013,0.840625263,0.982346901,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4901,0.711956522,0.979831933,0.545179104,0.966643613,0.837699946,0.987847001,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4902,0.715838509,0.988235294,0.541626866,0.972176411,0.835387194,0.989486773,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4903,0.713509317,0.971428571,0.541641791,0.969197212,0.838922206,0.978994492,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4904,0.704192547,0.986554622,0.53738806,0.966324413,0.831709652,0.987804212,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4905,0.711180124,0.976470588,0.541059701,0.967282013,0.835747463,0.982604173,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4906,0.714285714,0.976470588,0.541059701,0.971378411,0.83544674,0.984714445,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4907,0.710403727,0.978151261,0.537507463,0.968133213,0.835476035,0.983324068,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4908,0.713509317,0.983193277,0.53838806,0.970314412,0.837313013,0.987861861,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4909,0.721273292,0.989915966,0.53838806,0.964781614,0.842219152,0.983780068,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4910,0.711956522,0.979831933,0.541343284,0.964249614,0.836421846,0.984714445,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4911,0.721273292,0.973109244,0.543985075,0.964568814,0.842193444,0.983678734,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4912,0.706521739,0.979831933,0.543985075,0.963026015,0.835703819,0.984604698,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4913,0.718944099,0.983193277,0.543432836,0.965898814,0.840689234,0.986789806,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4914,0.707298137,0.981512605,0.543522388,0.962281215,0.833413905,0.984658766,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4915,0.711956522,0.991596639,0.543522388,0.971272011,0.836192269,0.989735093,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4916,0.715062112,0.976470588,0.545671642,0.969463212,0.841509734,0.982912828,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4917,0.714285714,0.981512605,0.545671642,0.969995212,0.837625333,0.985408918,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4918,0.712732919,0.976470588,0.545671642,0.973240411,0.83467933,0.984010842,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4919,0.713509317,0.979831933,0.54161194,0.97473001,0.839967261,0.982177177,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4920,0.708850932,0.981512605,0.54161194,0.971804011,0.834282353,0.986757222,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4921,0.710403727,0.983193277,0.54438806,0.971804011,0.835442316,0.986060422,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4922,0.720496894,0.981512605,0.541597015,0.969942012,0.841463101,0.985565035,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4923,0.706521739,0.988235294,0.541597015,0.965579614,0.8327846,0.990913852,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4924,0.713509317,0.978151261,0.543358209,0.965260414,0.838405777,0.982978891,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4925,0.711956522,0.973109244,0.543358209,0.970420812,0.836514036,0.983794569,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4926,0.708850932,0.981512605,0.54258209,0.978294409,0.834638556,0.985804225,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4927,0.716614907,0.979831933,0.54258209,0.97563441,0.839317868,0.985099726,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4928,0.714285714,0.981512605,0.542597015,0.97563441,0.835659936,0.982006916,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4929,0.708850932,0.976470588,0.542597015,0.972229611,0.836629183,0.981993489,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4930,0.719720497,0.978151261,0.542597015,0.972229611,0.841385619,0.983410721,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4931,0.718167702,0.976470588,0.542716418,0.967494813,0.840259853,0.98294201,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4932,0.715062112,0.973109244,0.54258209,0.967973613,0.838391667,0.981216123,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4933,0.718167702,0.978151261,0.541298507,0.968771612,0.840214416,0.9841521,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4934,0.710403727,0.976470588,0.542,0.966271213,0.83527085,0.98309777,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4935,0.708074534,0.981512605,0.542,0.971272011,0.833188154,0.983485557,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4936,0.711180124,0.968067227,0.542,0.969410012,0.835698677,0.978790931,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4937,0.709627329,0.983193277,0.542,0.969410012,0.834986509,0.983142528,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4938,0.713509317,0.988235294,0.544059701,0.97542161,0.837267097,0.989015018,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4939,0.711180124,0.971428571,0.544059701,0.969995212,0.835928613,0.984353334,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4940,0.714285714,0.978151261,0.544358209,0.972602011,0.834979813,0.981935123,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4941,0.719720497,0.983193277,0.541462687,0.97387881,0.841233285,0.984130616,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4942,0.715838509,0.979831933,0.542268657,0.97616641,0.838562774,0.983252097,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4943,0.708074534,0.981512605,0.542268657,0.978773208,0.834433252,0.98547516,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4944,0.712732919,0.976470588,0.545567164,0.978773208,0.838911684,0.979451386,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4945,0.719720497,0.971428571,0.54480597,0.979571208,0.8389741,0.989346231,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4946,0.714285714,0.976470588,0.54480597,0.982178007,0.837935621,0.984968495,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4947,0.719720497,0.976470588,0.543626866,0.97558121,0.841231013,0.982550463,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4948,0.711180124,0.979831933,0.543626866,0.973027611,0.836434281,0.981818214,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4949,0.706521739,0.976470588,0.544850746,0.978081609,0.830241792,0.983067871,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4950,0.715838509,0.988235294,0.54480597,0.972442411,0.839020733,0.979878203,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4951,0.709627329,0.978151261,0.54480597,0.977868809,0.835050002,0.980322565,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4952,0.705745342,0.983193277,0.542850746,0.977868809,0.832504204,0.988727311,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4953,0.711180124,0.986554622,0.542850746,0.97409161,0.835169573,0.982892239,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4954,0.715838509,0.978151261,0.543074627,0.978241209,0.838667638,0.983895903,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4955,0.710403727,0.983193277,0.543626866,0.980050008,0.838190309,0.988276324,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4956,0.710403727,0.981512605,0.543626866,0.978081609,0.835333984,0.984021405,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4957,0.714285714,0.976470588,0.543626866,0.973187211,0.836390877,0.988712809,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4958,0.719720497,0.979831933,0.544014925,0.97536841,0.841022121,0.984822582,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4959,0.711180124,0.974789916,0.54341791,0.97606001,0.838940022,0.981597466,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4960,0.704968944,0.974789916,0.541,0.97409161,0.831832452,0.978800777,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4961,0.711956522,0.976470588,0.543,0.97536841,0.836544765,0.987001961,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4962,0.01552795,0.026890756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4963,0.777173913,0.949579832,0.566253731,0.943554823,0.876151758,0.975232811,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,2
4964,0.708074534,0.981512605,0.544865672,0.977656009,0.833592066,0.982086407,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4965,0.711956522,0.98487395,0.543328358,0.97451721,0.838835278,0.984979953,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4966,0.710403727,0.974789916,0.542,0.971804011,0.835766116,0.981916325,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4967,0.709627329,0.976470588,0.542671642,0.969144012,0.833277952,0.980561576,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4968,0.714285714,0.976470588,0.544164179,0.970899612,0.837616963,0.982690467,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4969,0.711956522,0.973109244,0.544164179,0.971538011,0.836513079,0.980898875,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4970,0.711956522,0.979831933,0.544029851,0.978826408,0.841060026,0.98416141,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4971,0.708074534,0.979831933,0.543686567,0.97504921,0.83400399,0.984643727,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
4972,0.708074534,0.976470588,0.543776119,0.97504921,0.833922681,0.982984262,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
